ISBN,Book-Title,Book-Author,Year-Of-Publication,Publisher,Image-URL-S,Image-URL-M,Image-URL-L,Original-Title,full_text,keywords
0060938412,the accidental virgin,valerie frankel,2003,avon trade,http://images.amazon.com/images/P/0060938412.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060938412.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060938412.01.LZZZZZZZ.jpg,The Accidental Virgin,the accidental virgin valerie frankel,[]
0140067477,the tao of pooh,benjamin hoff,1983,penguin books,http://images.amazon.com/images/P/0140067477.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140067477.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140067477.01.LZZZZZZZ.jpg,The Tao of Pooh,the tao of pooh benjamin hoff,[]
0345465083,seabiscuit,laura hillenbrand,2003,ballantine books,http://images.amazon.com/images/P/0345465083.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345465083.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345465083.01.LZZZZZZZ.jpg,Seabiscuit,seabiscuit laura hillenbrand,[]
0451625889,the prince,niccolo machiavelli,1952,signet book,http://images.amazon.com/images/P/0451625889.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451625889.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451625889.01.LZZZZZZZ.jpg,The Prince,the prince niccolo machiavelli,[]
1558531025,lifes little instruction book lifes little instruction books paperback,h jackson brown,1991,thomas nelson,http://images.amazon.com/images/P/1558531025.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1558531025.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1558531025.01.LZZZZZZZ.jpg,Life's Little Instruction Book (Life's Little Instruction Books (Paperback)),lifes little instruction book lifes little instruction books paperback h jackson brown,"['brown', 'little', 'lifes', 'instruction', 'jackson', 'little instruction', 'jackson brown', 'lifes little', 'books paperback', 'instruction books', 'paperback jackson', 'book lifes']"
0441783589,starship troopers,robert a heinlein,1987,ace books,http://images.amazon.com/images/P/0441783589.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0441783589.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0441783589.01.LZZZZZZZ.jpg,Starship Troopers,starship troopers robert a heinlein,[]
0394895894,the ruby in the smoke sally lockhart trilogy book 1,philip pullman,1988,laurel leaf,http://images.amazon.com/images/P/0394895894.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0394895894.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0394895894.01.LZZZZZZZ.jpg,"The Ruby in the Smoke (Sally Lockhart Trilogy, Book 1)",the ruby in the smoke sally lockhart trilogy book 1 philip pullman,"['philip', 'smoke', 'sally', 'lockhart', 'pullman', 'philip pullman', 'ruby', 'book philip', 'smoke sally', 'ruby smoke', 'trilogy book', 'lockhart trilogy']"
1569871213,black beauty illustrated classics,anna sewell,1995,landoll,http://images.amazon.com/images/P/1569871213.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1569871213.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1569871213.01.LZZZZZZZ.jpg,Black Beauty (Illustrated Classics),black beauty illustrated classics anna sewell,[]
0375410538,anils ghost,michael ondaatje,2000,knopf,http://images.amazon.com/images/P/0375410538.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0375410538.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0375410538.01.LZZZZZZZ.jpg,Anil's Ghost,anils ghost michael ondaatje,[]
0966986105,prescription for terror,sandra levy ceren,1999,andrew scott publishers,http://images.amazon.com/images/P/0966986105.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0966986105.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0966986105.01.LZZZZZZZ.jpg,Prescription for Terror,prescription for terror sandra levy ceren,[]
087113375X,modern manners an etiquette book for rude people,pj orourke,1990,atlantic monthly press,http://images.amazon.com/images/P/087113375X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/087113375X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/087113375X.01.LZZZZZZZ.jpg,Modern Manners: An Etiquette Book for Rude People,modern manners an etiquette book for rude people pj orourke,"['people', 'pj', 'people pj', 'modern', 'book', 'rude', 'orourke', 'etiquette', 'pj orourke', 'book rude', 'etiquette book', 'manners etiquette']"
0340767936,turning thirty,mike gayle,2000,hodder amp stoughton general division,http://images.amazon.com/images/P/0340767936.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0340767936.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0340767936.01.LZZZZZZZ.jpg,Turning Thirty,turning thirty mike gayle,[]
0743403843,decipher,stel pavlou,2002,simon amp schuster trade division,http://images.amazon.com/images/P/0743403843.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0743403843.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0743403843.01.LZZZZZZZ.jpg,Decipher,decipher stel pavlou,[]
0060930365,my first cousin once removed money madness and the family of robert lowell,sarah payne stuart,1999,perennial,http://images.amazon.com/images/P/0060930365.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060930365.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060930365.01.LZZZZZZZ.jpg,"My First Cousin Once Removed: Money, Madness, and the Family of Robert Lowell",my first cousin once removed money madness and the family of robert lowell sarah payne stuart,"['removed', 'money', 'lowell', 'stuart', 'madness', 'robert lowell', 'sarah payne', 'removed money', 'cousin removed', 'cousin', 'family robert', 'money madness']"
0060177586,standing firm a vicepresidential memoir,dan quayle,1994,harpercollins,http://images.amazon.com/images/P/0060177586.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060177586.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060177586.01.LZZZZZZZ.jpg,Standing Firm: A Vice-Presidential Memoir,standing firm a vicepresidential memoir dan quayle,[]
0071416331,team bush leadership lessons from the bush white house,donald f kettl,2003,mcgrawhill,http://images.amazon.com/images/P/0071416331.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0071416331.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0071416331.01.LZZZZZZZ.jpg,Team Bush : Leadership Lessons from the Bush White House,team bush leadership lessons from the bush white house donald f kettl,"['white', 'house', 'team', 'lessons', 'donald', 'white house', 'kettl', 'bush white', 'leadership', 'donald kettl', 'leadership lessons', 'lessons bush']"
0375509038,the right man the surprise presidency of george w bush,david frum,2003,random house,http://images.amazon.com/images/P/0375509038.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0375509038.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0375509038.01.LZZZZZZZ.jpg,The Right Man : The Surprise Presidency of George W. Bush,the right man the surprise presidency of george w bush david frum,"['man', 'right', 'right man', 'surprise', 'david', 'george', 'man surprise', 'frum', 'presidency', 'george bush', 'surprise presidency', 'david frum']"
0553062042,daybreakers louis lamour collection,louis lamour,1981,bantam doubleday dell,http://images.amazon.com/images/P/0553062042.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553062042.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553062042.01.LZZZZZZZ.jpg,Daybreakers Louis Lamour Collection,daybreakers louis lamour collection louis lamour,[]
0316769487,the catcher in the rye,jd salinger,1991,little brown,http://images.amazon.com/images/P/0316769487.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0316769487.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0316769487.01.LZZZZZZZ.jpg,The Catcher in the Rye,the catcher in the rye jd salinger,[]
8445071408,el senor de los anillos la comunidad del anillo lord of the rings spanish,j r r tolkien,2001,minotauro,http://images.amazon.com/images/P/8445071408.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/8445071408.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/8445071408.01.LZZZZZZZ.jpg,El Senor De Los Anillos: LA Comunidad Del Anillo (Lord of the Rings (Spanish)),el senor de los anillos la comunidad del anillo lord of the rings spanish j r r tolkien,"['del', 'spanish', 'la', 'comunidad del', 'la comunidad', 'senor los', 'rings', 'el senor', 'anillos', 'lord rings', 'tolkien', 'anillo lord']"
8445071769,el senor de los anillos las dos torres lord of the rings paperback,j r r tolkien,2001,minotauro,http://images.amazon.com/images/P/8445071769.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/8445071769.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/8445071769.01.LZZZZZZZ.jpg,El Senor De Los Anillos: Las DOS Torres (Lord of the Rings (Paperback)),el senor de los anillos las dos torres lord of the rings paperback j r r tolkien,"['lord', 'senor', 'las', 'torres', 'anillos', 'rings', 'dos torres', 'el senor', 'anillos las', 'paperback', 'lord rings', 'paperback tolkien']"
8445071777,el senor de los anillos el retorno del rey tolkien j r r lord of the rings 3,j r r tolkien,2001,distribooks,http://images.amazon.com/images/P/8445071777.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/8445071777.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/8445071777.01.LZZZZZZZ.jpg,"El Senor De Los Anillos: El Retorno Del Rey (Tolkien, J. R. R. Lord of the Rings. 3.)",el senor de los anillos el retorno del rey tolkien j r r lord of the rings 3 j r r tolkien,"['senor', 'retorno', 'los', 'rey', 'rings', 'anillos', 'del rey', 'retorno del', 'anillos el', 'lord rings', 'tolkien lord', 'rings tolkien']"
0679429220,midnight in the garden of good and evil a savannah story,john berendt,1994,random house,http://images.amazon.com/images/P/0679429220.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679429220.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679429220.01.LZZZZZZZ.jpg,Midnight in the Garden of Good and Evil: A Savannah Story,midnight in the garden of good and evil a savannah story john berendt,"['good', 'story', 'evil', 'good evil', 'berendt', 'john', 'midnight', 'savannah', 'story john', 'garden', 'john berendt', 'savannah story']"
0671867156,pretend you dont see her,mary higgins clark,1998,pocket,http://images.amazon.com/images/P/0671867156.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671867156.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671867156.01.LZZZZZZZ.jpg,Pretend You Don't See Her,pretend you dont see her mary higgins clark,[]
0312252617,fast women,jennifer crusie,2001,st martins press,http://images.amazon.com/images/P/0312252617.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312252617.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312252617.01.LZZZZZZZ.jpg,Fast Women,fast women jennifer crusie,[]
0312261594,female intelligence,jane heller,2001,st martins press,http://images.amazon.com/images/P/0312261594.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312261594.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312261594.01.LZZZZZZZ.jpg,Female Intelligence,female intelligence jane heller,[]
0316748641,pasquales nose idle days in an italian town,michael rips,2002,back bay books,http://images.amazon.com/images/P/0316748641.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0316748641.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0316748641.01.LZZZZZZZ.jpg,Pasquale's Nose: Idle Days in an Italian Town,pasquales nose idle days in an italian town michael rips,"['idle', 'town', 'days', 'pasquales', 'rips', 'idle days', 'italian', 'michael', 'italian town', 'michael rips', 'pasquales nose', 'nose idle']"
0316973742,the gospel of judas a novel,simon mawer,2002,back bay books,http://images.amazon.com/images/P/0316973742.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0316973742.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0316973742.01.LZZZZZZZ.jpg,The Gospel of Judas: A Novel,the gospel of judas a novel simon mawer,[]
0385235941,prize stories 1987 the ohenry awards,william abrahams,1987,doubleday books,http://images.amazon.com/images/P/0385235941.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385235941.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385235941.01.LZZZZZZZ.jpg,"Prize Stories, 1987: The O'Henry Awards",prize stories 1987 the ohenry awards william abrahams,"['ohenry', 'william', '1987', 'stories', 'prize', 'stories 1987', 'abrahams', '1987 ohenry', 'awards', 'awards william', 'prize stories', 'william abrahams']"
0446677450,rich dad poor dad what the rich teach their kids about moneythat the poor and middle class do not,robert t kiyosaki,2000,warner books,http://images.amazon.com/images/P/0446677450.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446677450.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446677450.01.LZZZZZZZ.jpg,"Rich Dad, Poor Dad: What the Rich Teach Their Kids About Money--That the Poor and Middle Class Do Not!",rich dad poor dad what the rich teach their kids about moneythat the poor and middle class do not robert t kiyosaki,"['robert', 'kids', 'kiyosaki', 'moneythat', 'class robert', 'teach', 'poor middle', 'robert kiyosaki', 'teach kids', 'poor', 'middle class', 'dad rich']"
0451166892,the pillars of the earth,ken follett,1996,signet book,http://images.amazon.com/images/P/0451166892.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451166892.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451166892.01.LZZZZZZZ.jpg,The Pillars of the Earth,the pillars of the earth ken follett,[]
0553347594,mcdonalds behind the arches,john f love,1995,bantam,http://images.amazon.com/images/P/0553347594.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553347594.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553347594.01.LZZZZZZZ.jpg,McDonald's: Behind the Arches,mcdonalds behind the arches john f love,[]
0671621009,creating wealth retire in ten years using allens seven principles of wealth,robert g allen,1986,fireside,http://images.amazon.com/images/P/0671621009.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671621009.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671621009.01.LZZZZZZZ.jpg,Creating Wealth : Retire in Ten Years Using Allen's Seven Principles of Wealth!,creating wealth retire in ten years using allens seven principles of wealth robert g allen,"['using', 'seven', 'creating', 'years', 'principles', 'robert', 'seven principles', 'allens', 'using allens', 'retire years', 'creating wealth', 'wealth retire']"
067976397X,corellis mandolin a novel,louis de bernieres,1995,vintage,http://images.amazon.com/images/P/067976397X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/067976397X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/067976397X.01.LZZZZZZZ.jpg,Corelli's Mandolin : A Novel,corellis mandolin a novel louis de bernieres,[]
0684822733,love miracles and animal healing a heartwarming look at the spiritual bond between animals and humans,pam proctor,1996,fireside,http://images.amazon.com/images/P/0684822733.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0684822733.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0684822733.01.LZZZZZZZ.jpg,"Love, Miracles, and Animal Healing : A heartwarming look at the spiritual bond between animals and humans",love miracles and animal healing a heartwarming look at the spiritual bond between animals and humans pam proctor,"['heartwarming look', 'love', 'animals', 'pam', 'animals humans', 'look spiritual', 'proctor', 'bond animals', 'healing heartwarming', 'miracles', 'spiritual bond', 'pam proctor']"
0786868716,the five people you meet in heaven,mitch albom,2003,hyperion,http://images.amazon.com/images/P/0786868716.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0786868716.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0786868716.01.LZZZZZZZ.jpg,The Five People You Meet in Heaven,the five people you meet in heaven mitch albom,[]
8472238822,tu nombre escrito en el agua la sonrisa vertical,irene gonzalez frei,2002,tusquets,http://images.amazon.com/images/P/8472238822.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/8472238822.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/8472238822.01.LZZZZZZZ.jpg,Tu Nombre Escrito En El Agua (La Sonrisa Vertical),tu nombre escrito en el agua la sonrisa vertical irene gonzalez frei,"['frei', 'tu', 'vertical', 'agua', 'nombre', 'el', 'vertical irene', 'gonzalez', 'sonrisa', 'irene gonzalez', 'escrito en', 'sonrisa vertical']"
0671864769,relics star trek the next generation,michael jan friedman,1992,star trek,http://images.amazon.com/images/P/0671864769.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671864769.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671864769.01.LZZZZZZZ.jpg,Relics (Star Trek: The Next Generation),relics star trek the next generation michael jan friedman,"['generation', 'michael', 'star', 'jan', 'generation michael', 'michael jan', 'trek', 'trek generation', 'star trek', 'friedman', 'relics', 'relics star']"
0671521519,bless the beasts and children bless the beasts and children,glendon swarthout,1995,pocket,http://images.amazon.com/images/P/0671521519.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671521519.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671521519.01.LZZZZZZZ.jpg,Bless The Beasts And Children : Bless The Beasts And Children,bless the beasts and children bless the beasts and children glendon swarthout,[]
0440222303,the touch of your shadow the whisper of your name babylon 5 book 5,neal barrett jr,1996,dell,http://images.amazon.com/images/P/0440222303.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440222303.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440222303.01.LZZZZZZZ.jpg,"The Touch of Your Shadow, the Whisper of Your Name (Babylon 5, Book 5)",the touch of your shadow the whisper of your name babylon 5 book 5 neal barrett jr,"['neal', 'jr', 'barrett', 'barrett jr', 'book', 'babylon', 'touch', 'book neal', 'whisper', 'babylon book', 'touch shadow', 'shadow whisper']"
